Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
City Land Travels,A/C Seater/Sleeper (2+1),18:00,07:00,13h 00m,1159.0,30 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Delhi to Dalhousie
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,10:00,16h 10m,796.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 590,A/C Executive (2+3),19:00,10:15,15h 15m,1007.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,1589.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,862.0,37 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
Travel Point,A/C Seater / Sleeper (2+2),16:00,05:20,13h 20m,1424.0,50 Seats available,2.8,https://www.redbus.in/bus-tickets/dalhousie-to-delhi,Dalhousie to Delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,910.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,499.0,42 Seats available,4.6,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,05:30,06h 30m,450.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,702.0,20 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,680.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,699.0,26 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,585.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,567.0,41 Seats available,4.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,799.0,23 Seats available,4.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,03:00,12:13,09h 13m,910.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,499.0,7 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,450.0,28 Seats available,4.9,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 1513,Ordinary 3+2 Non AC Seater,04:40,19:00,14h 20m,768.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,768.0,22 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,766.0,37 Seats available,2.7,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:30,17:15,08h 45m,640.0,25 Seats available,3.2,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,855.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,670.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,899.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),00:00,07:15,07h 15m,873.0,4 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:15,06:15,06h 00m,500.0,25 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),00:18,08:29,08h 11m,1093.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
FlixBus,A/C Seater (2+2),00:20,06:00,05h 40m,230.0,23 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,411.0,35 Seats available,3.3,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,599.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),19:35,00:15,04h 40m,570.0,39 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),08:55,15:05,06h 10m,799.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),11:55,18:05,06h 10m,799.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:20,21:00,05h 40m,529.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,07:05,09h 20m,693.0,45 Seats available,4.9,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:50,10h 20m,630.0,41 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,06:45,09h 45m,702.0,23 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
HRTC - 1017,Ordinary 3+2 Non AC Seater,12:50,06:00,17h 10m,796.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,08:30,17h 30m,862.0,35 Seats available,2.6,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1024,A/C Executive (2+3),16:20,08:35,16h 15m,1007.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,09:00,15h 20m,1589.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,699.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,629.0,23 Seats available,3.0,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,855.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,10:30,14:00,03h 30m,432.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
FlixBus,A/C Seater (2+2),04:35,08:35,04h 00m,157.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
FlixBus,A/C Seater (2+2),11:30,16:00,04h 30m,157.0,39 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
City Land Travels,Volvo A/C Semi Sleeper (2+2),00:40,05:10,04h 30m,800.0,4 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:00,05:10,04h 10m,720.0,2 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:25,05h 25m,499.0,20 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 533,Ordinary 3+2 Non AC Seater,07:20,15:20,08h 00m,332.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 513,Ordinary 3+2 Non AC Seater,10:30,17:00,06h 30m,332.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,19:15,07h 45m,332.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 6754,A/C Executive (2+3),12:00,18:40,06h 40m,442.0,44 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07:15,09h 45m,332.0,39 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 6753,Ordinary 3+2 Non AC Seater,10:30,17:30,07h 00m,310.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6649,A/C Executive (2+3),13:50,20:30,06h 40m,420.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,01:45,06h 15m,310.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 843,Ordinary 3+2 Non AC Seater,20:30,04:00,07h 30m,310.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,585.0,26 Seats available,4.9,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05:45,09h 25m,620.0,18 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,567.0,41 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 6651,Ordinary 3+2 Non AC Seater,05:30,16:30,11h 00m,465.0,47 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 887,Ordinary 3+2 Non AC Seater,08:00,16:30,08h 30m,463.0,37 Seats available,4.8,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,04:30,10h 12m,485.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,05:00,09h 20m,463.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 506,Ordinary 3+2 Non AC Seater,07:03,20:00,12h 57m,643.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,05:20,11h 15m,612.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,575.0,37 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,701.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
Karisma (Aziba),NON A/C Seater (2+1),05:45,11:50,06h 05m,400.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:00,12:00,05h 00m,551.37,26 Seats available,4.6,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),07:00,12:40,05h 40m,450.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
KIRAN TRAVELS,A/C Seater (2+1),07:05,12:30,05h 25m,432.0,26 Seats available,3.1,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
NETWORK TRAVELS,NON A/C Seater (2+1),18:30,07:00,12h 30m,600.0,23 Seats available,4.6,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
JOY HANUMAN,Non AC Seater (2+2),07:40,16:40,09h 00m,594.0,18 Seats available,4.5,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Deep Travels,Non AC Seater (2+1),19:30,06:30,11h 00m,600.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Assam State Transport Corporation (ASTC) - 175510,NON A/C Seater Push Back (2+1),08:45,12:15,03h 30m,200.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),11:10,15:30,04h 20m,240.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),12:30,17:10,04h 40m,240.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),13:30,18:30,05h 00m,240.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),15:30,19:30,04h 00m,240.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
JOY HANUMAN,Non AC Seater (2+2),10:30,16:40,06h 10m,360.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/nagaon-to-haflong,Nagaon (Assam) to Haflong
Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,14:45,06h 45m,405.0,20 Seats available,3.9,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Aniruddha Travels,AC Seater (2+2),07:50,15:00,07h 10m,500.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,600.0,45 Seats available,0.0,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,520.0,50 Seats available,2.8,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
MOON TRAVELS,AC Seater (2+2),07:15,14:15,07h 00m,475.0,38 Seats available,3.6,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Assam State Transport Corporation (ASTC) - 166134,Bharat Benz A/C Seater (2+2),10:30,15:30,05h 00m,207.0,23 Seats available,3.8,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,10:30,03h 45m,550.0,16 Seats available,4.2,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Aroti Travels (Under ASTC),Non AC Seater (2+2),06:51,10:00,03h 09m,250.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,11:15,03h 45m,532.0,16 Seats available,4.9,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
RAYAN TRAVELS,Bharat Benz A/C Seater (2+1),07:30,10:45,03h 15m,600.0,12 Seats available,4.3,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Deep Travels,Non AC Seater (2+1),20:00,05:00,09h 00m,499.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
JAYSIKA,NON A/C Seater (2+1),18:30,06:00,11h 30m,650.0,34 Seats available,2.2,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
RAYAN TRAVELS,NON A/C Seater (2+1),18:30,05:15,10h 45m,650.0,30 Seats available,2.8,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
NETWORK TRAVELS,NON A/C Seater/ Sleeper (2+1),18:30,05:00,10h 30m,650.0,48 Seats available,1.7,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
SEEMA TRAVELS,,19:00,05:00,10h 00m,650.0,,1.5,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),07:00,10:35,03h 35m,333.0,12 Seats available,4.4,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Karisma (Aziba),NON A/C Seater (2+1),05:35,09:45,04h 10m,400.0,20 Seats available,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),Non AC Seater (2+1),05:45,10:55,05h 10m,500.0,37 Seats available,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),A/C Seater (2+1),06:45,11:15,04h 30m,500.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),,07:15,11:30,04h 15m,450.0,,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Assam State Transport Corporation (ASTC) - 147480,Bharat Benz A/C Seater (2+2),05:55,09:00,03h 05m,213.0,9 Seats available,3.7,https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Volenath,Non AC Seater (2+2),06:30,10:30,04h 00m,190.0,26 Seats available,1.5,https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Upasana Travels (Under ASTC),A/C Seater (2+2),07:15,10:20,03h 05m,230.0,29 Seats available,1.8,https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Assam State Transport Corporation (ASTC) - 166131,Bharat Benz A/C Seater (2+2),07:20,11:40,04h 20m,207.0,4 Seats available,4.1,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,A/C Seater Push Back (2+1),04:01,08:30,04h 29m,300.0,1 Seat available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Basudev Transline,A/C Seater (2+2),10:00,14:10,04h 10m,299.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,A/C Seater Push Back (2+2),12:15,16:00,03h 45m,350.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Aroti Travels (Under ASTC),Non AC Seater (2+2),12:30,16:20,03h 50m,250.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),06:45,11:20,04h 35m,296.0,4 Seats available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dhemaji,Jorhat to Dhemaji
Assam State Transport Corporation (ASTC) - 173043,Non AC Seater (2+2),07:30,11:30,04h 00m,220.0,13 Seats available,3.3,https://www.redbus.in/bus-tickets/sibsagar-to-north-lakhimpur,Sibsagar to North Lakhimpur
Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,16:00,08h 00m,463.0,20 Seats available,3.5,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,AC Seater (2+2),07:50,16:15,08h 25m,500.0,27 Seats available,3.7,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,550.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,600.0,45 Seats available,0.0,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
