Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,INR 768,22 Seats available,"2.8
8",https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,INR 766,37 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:30,17:15,08h 45m,640,25 Seats available,"3.2
52",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,855,28 Seats available,"4.6
365",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 670,18 Seats available,"4.6
289",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,INR 899,42 Seats available,"4.4
446",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),00:00,07:15,07h 15m,INR 873,4 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:15,06:15,06h 00m,INR 500,25 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),00:18,08:29,08h 11m,1093,36 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
FlixBus,A/C Seater (2+2),00:20,06:00,05h 40m,INR 230,23 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,INR 411,35 Seats available,"3.3
10",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,INR 599,30 Seats available,"4.7
39",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),19:35,00:15,04h 40m,570,39 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),08:55,15:05,06h 10m,799,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),11:55,18:05,06h 10m,799,29 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:20,21:00,05h 40m,529,33 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,,15:40,21:30,05h 50m,,,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,07:05,09h 20m,693,45 Seats available,"4.9
326",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:50,10h 20m,630,41 Seats available,"4.8
310",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,06:45,09h 45m,702,23 Seats available,"4.8
304",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
HRTC - 1017,Ordinary 3+2 Non AC Seater,12:50,06:00,17h 10m,INR 796,37 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,08:30,17h 30m,INR 862,35 Seats available,"2.6
14",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1024,A/C Executive (2+3),16:20,08:35,16h 15m,INR 1007,37 Seats available,"3.6
64",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,09:00,15h 20m,INR 1589,19 Seats available,"3.9
68",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,INR 699,37 Seats available,"4.5
85",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,INR 629,23 Seats available,"3.0
16",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,855,28 Seats available,"4.3
45",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,10:30,14:00,03h 30m,INR 432,30 Seats available,"3.6
36",https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
FlixBus,A/C Seater (2+2),04:35,08:35,04h 00m,INR 157,13 Seats available,"4.1
10",https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
FlixBus,A/C Seater (2+2),11:30,16:00,04h 30m,INR 157,39 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
City Land Travels,Volvo A/C Semi Sleeper (2+2),00:40,05:10,04h 30m,800,4 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:00,05:10,04h 10m,INR 720,2 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:25,05h 25m,INR 499,20 Seats available,"4.3
38",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 533,Ordinary 3+2 Non AC Seater,07:20,15:20,08h 00m,INR 332,37 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 513,Ordinary 3+2 Non AC Seater,10:30,17:00,06h 30m,INR 332,27 Seats available,"3.2
4",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,19:15,07h 45m,INR 332,36 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 6754,A/C Executive (2+3),12:00,18:40,06h 40m,INR 442,44 Seats available,"2.7
19",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07:15,09h 45m,INR 332,39 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 6753,Ordinary 3+2 Non AC Seater,10:30,17:30,07h 00m,INR 310,37 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6649,A/C Executive (2+3),13:50,20:30,06h 40m,INR 420,43 Seats available,"3.5
42",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,01:45,06h 15m,INR 310,35 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 843,Ordinary 3+2 Non AC Seater,20:30,04:00,07h 30m,INR 310,37 Seats available,3.7,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,585,26 Seats available,"4.9
247",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05:45,09h 25m,INR 620,18 Seats available,"4.8
355",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,567,41 Seats available,"4.8
283",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 6651,Ordinary 3+2 Non AC Seater,05:30,16:30,11h 00m,INR 465,47 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 887,Ordinary 3+2 Non AC Seater,08:00,16:30,08h 30m,INR 463,37 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,04:30,10h 12m,INR 485,33 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,05:00,09h 20m,INR 463,37 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 506,Ordinary 3+2 Non AC Seater,07:03,20:00,12h 57m,INR 643,37 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,05:20,11h 15m,INR 612,37 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,INR 575,37 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,INR 701,31 Seats available,"3.3
18",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
Karisma (Aziba),NON A/C Seater (2+1),05:45,11:50,06h 05m,INR 400,28 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:00,12:00,05h 00m,INR 551.37,26 Seats available,"4.6
64",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),07:00,12:40,05h 40m,450,14 Seats available,"4.2
77",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
KIRAN TRAVELS,A/C Seater (2+1),07:05,12:30,05h 25m,432,26 Seats available,"3.1
36",https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
,,,,,,,,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
NETWORK TRAVELS,NON A/C Seater (2+1),18:30,07:00,12h 30m,600,23 Seats available,"4.6
84",https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
JOY HANUMAN,Non AC Seater (2+2),07:40,16:40,09h 00m,594,18 Seats available,"4.5
56",https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Deep Travels,Non AC Seater (2+1),19:30,06:30,11h 00m,INR 600,30 Seats available,"3.6
186",https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Assam State Transport Corporation (ASTC) - 175510,NON A/C Seater Push Back (2+1),08:45,12:15,03h 30m,INR 200,15 Seats available,4.2,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),11:10,15:30,04h 20m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),12:30,17:10,04h 40m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),13:30,18:30,05h 00m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),15:30,19:30,04h 00m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
JOY HANUMAN,Non AC Seater (2+2),10:30,16:40,06h 10m,360,21 Seats available,"4.0
53",https://www.redbus.in/bus-tickets/nagaon-to-haflong,Nagaon (Assam) to Haflong
Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,14:45,06h 45m,INR 405,20 Seats available,"3.9
42",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Aniruddha Travels,AC Seater (2+2),07:50,15:00,07h 10m,500,34 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,INR 600,45 Seats available,New,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,INR 520,50 Seats available,"2.8
9",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
MOON TRAVELS,AC Seater (2+2),07:15,14:15,07h 00m,475,38 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Assam State Transport Corporation (ASTC) - 166134,Bharat Benz A/C Seater (2+2),10:30,15:30,05h 00m,INR 207,23 Seats available,"3.8
87",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Bashudev Transline (Under ASTC),A/C Seater (2+1),06:45,10:30,03h 45m,INR 550,16 Seats available,"4.2
19",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Aroti Travels (Under ASTC),Non AC Seater (2+2),06:51,10:00,03h 09m,INR 250,34 Seats available,"3.6
47",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),07:30,11:15,03h 45m,532,16 Seats available,"4.9
15",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
RAYAN TRAVELS,Bharat Benz A/C Seater (2+1),07:30,10:45,03h 15m,INR 600,12 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Deep Travels,Non AC Seater (2+1),20:00,05:00,09h 00m,INR 499,34 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
JAYSIKA,NON A/C Seater (2+1),18:30,06:00,11h 30m,INR 650,34 Seats available,"2.2
44",https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
RAYAN TRAVELS,NON A/C Seater (2+1),18:30,05:15,10h 45m,INR 650,30 Seats available,"2.8
178",https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
NETWORK TRAVELS,NON A/C Seater/ Sleeper (2+1),18:30,05:00,10h 30m,INR 650,48 Seats available,"1.7
22",https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
SEEMA TRAVELS,,19:00,05:00,10h 00m,INR 650,,1.5,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
Assam State Transport Corporation (ASTC) - 170878,Bharat Benz A/C Seater (2+2),07:00,10:35,03h 35m,INR 333,12 Seats available,"4.4
24",https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Karisma (Aziba),NON A/C Seater (2+1),05:35,09:45,04h 10m,INR 400,20 Seats available,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),Non AC Seater (2+1),05:45,10:55,05h 10m,INR 500,37 Seats available,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),A/C Seater (2+1),06:45,11:15,04h 30m,INR 500,33 Seats available,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Pranjit Travels (Under ASTC),,07:15,11:30,04h 15m,INR 450,,3.5,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Assam State Transport Corporation (ASTC) - 147480,Bharat Benz A/C Seater (2+2),05:55,09:00,03h 05m,INR 213,9 Seats available,"3.7
269",https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Volenath,Non AC Seater (2+2),06:30,10:30,04h 00m,INR 190,26 Seats available,"1.5
7",https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Upasana Travels (Under ASTC),A/C Seater (2+2),07:15,10:20,03h 05m,INR 230,29 Seats available,1.8,https://www.redbus.in/bus-tickets/dhekiajuli-to-guwahati,Dhekiajuli to Guwahati
Assam State Transport Corporation (ASTC) - 166131,Bharat Benz A/C Seater (2+2),07:20,11:40,04h 20m,INR 207,4 Seats available,"4.1
149",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,A/C Seater Push Back (2+1),04:01,08:30,04h 29m,300,1 Seat available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Basudev Transline,A/C Seater (2+2),10:00,14:10,04h 10m,299,30 Seats available,"3.5
40",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
NETWORK TRAVELS,A/C Seater Push Back (2+2),12:15,16:00,03h 45m,350,17 Seats available,3.7,https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Aroti Travels (Under ASTC),Non AC Seater (2+2),12:30,16:20,03h 50m,INR 250,35 Seats available,"3.8
28",https://www.redbus.in/bus-tickets/jorhat-to-dibrugarh,Jorhat to Dibrugarh
Assam State Transport Corporation (ASTC) - 142178,Bharat Benz A/C Seater (2+2),06:45,11:20,04h 35m,INR 296,4 Seats available,"3.7
66",https://www.redbus.in/bus-tickets/jorhat-to-dhemaji,Jorhat to Dhemaji
Assam State Transport Corporation (ASTC) - 173043,Non AC Seater (2+2),07:30,11:30,04h 00m,INR 220,13 Seats available,"3.3
32",https://www.redbus.in/bus-tickets/sibsagar-to-north-lakhimpur,Sibsagar to North Lakhimpur
Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,16:00,08h 00m,INR 463,20 Seats available,"3.5
76",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,AC Seater (2+2),07:50,16:15,08h 25m,500,27 Seats available,"3.7
95",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,INR 550,42 Seats available,"3.5
161",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,INR 600,45 Seats available,New,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Puja Transport,Non AC Seater (2+2),20:00,05:00,09h 00m,INR 550,27 Seats available,"2.4
20",https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Deep Travels,Non AC Seater (2+1),17:45,04:30,10h 45m,INR 600,30 Seats available,"4.1
109",https://www.redbus.in/bus-tickets/haflong-to-guwahati,Haflong to Guwahati
NETWORK TRAVELS,NON A/C Seater (2+1),18:00,04:00,10h 00m,600,22 Seats available,"4.5
50",https://www.redbus.in/bus-tickets/haflong-to-guwahati,Haflong to Guwahati
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),06:00,10:20,04h 20m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),07:25,11:15,03h 50m,INR 240,39 Seats available,New,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),07:55,12:30,04h 35m,INR 240,40 Seats available,New,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Maa Jagadamba,NON A/C Seater (2+3),09:20,14:00,04h 40m,INR 240,39 Seats available,2.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Maa Jagadamba,A/C Seater Push Back (2+2),09:40,14:25,04h 45m,INR 260,41 Seats available,"2.2
9",https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Purple Wings Coaches,A/C Seater / Sleeper (2+1),01:15,05:45,04h 30m,575,10 Seats available,3.6,https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
Aniruddha Travels,AC Seater (2+2),11:45,17:30,05h 45m,500,29 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/jorhat-to-tinsukia,Jorhat to Tinsukia
